datetime,ALIM Nº 1 CPA,ALIM Nº 2 CPA,ALIM Nº 3 CPA,ALIM Nº 8 CPA,ALIM Nº 9 CPA,ALIM Nº 10 CPA,ALIM Nº 12 CPA,ALIM Nº 14 CPA,ALIM Nº 4 CTP,ALIM Nº 5 CTP,ALIM Nº 6 CTP,ALIM Nº 7 CTP,ALIM Nº 11 CTP,ALIM Nº 13 CTP,Total
2024-01-07 06:00:00,1300.75,2063.0,1637.0,1247.5,1132.4375,1579.0,1190.5,1166.5,1644.1875,769.5,928.875,1520.0,947.4375,960.75,18087.4375
2024-01-07 07:00:00,1338.0,1998.0,1615.015625,1255.0,1136.203125,1591.0,1209.5,1157.0,1672.3125,772.875,924.375,1545.0,894.1875,1031.75,18140.21875
2024-01-07 08:00:00,1361.5,2173.0,1623.71875,1336.0,1201.765625,1653.0,1280.0,1228.5,1702.3125,969.0,832.75,1635.0,870.65625,997.75,18864.953125
2024-01-07 09:00:00,1419.5,2467.5,1776.109375,1508.0,1357.921875,1919.0,1437.5,1399.0,1911.5625,1305.375,1077.5,1813.0,932.71875,880.25,21204.9375
2024-01-07 10:00:00,1504.75,2773.0,1977.21875,1708.5,1518.125,2223.0,1614.5,1628.0,2124.1875,1416.75,977.0,2025.5,917.25,913.75,23321.53125
2024-01-07 11:00:00,1578.0,3048.0,2165.734375,1902.5,1609.78125,2499.0,1773.0,1864.5,2462.8125,1518.375,856.625,2277.5,985.3125,959.75,25500.890625
2024-01-07 12:00:00,1631.25,3200.5,2289.40625,2114.5,1697.875,2752.0,1936.5,2115.5,2515.5,1525.125,734.125,2422.5,1008.375,1007.5,26950.65625
2024-01-07 13:00:00,1655.5,3455.5,2385.359375,2259.5,1833.09375,2995.0,2068.0,2364.0,2562.9375,1513.875,504.125,2580.5,1023.09375,1058.0,28258.484375
2024-01-07 14:00:00,1682.75,3535.5,2385.65625,2289.5,1804.765625,3024.0,2104.5,2418.0,2554.5,1542.375,517.25,2600.0,1000.03125,1067.5,28526.328125
2024-01-07 15:00:00,1662.0,3417.0,2326.96875,2245.5,1752.3125,2919.0,2018.5,2328.0,2620.125,1503.75,468.0,2512.5,980.71875,1064.25,27818.625
2024-01-07 16:00:00,1639.75,3344.5,2273.390625,2196.5,1732.03125,2852.0,1965.5,2230.0,2631.375,1686.0,400.25,2434.5,959.8125,1042.5,27388.109375
2024-01-07 17:00:00,1636.25,3393.5,2223.375,2154.0,1728.0,2827.0,1957.0,2187.0,2505.0,1772.625,435.625,2374.5,905.71875,1042.75,27142.34375
2024-01-07 18:00:00,1641.25,3451.5,2237.453125,2233.5,1745.171875,2902.0,2016.0,2287.5,2452.125,1762.5,407.375,2417.5,869.25,1001.25,27424.375
2024-01-07 19:00:00,1631.0,3540.5,2168.03125,2273.0,1778.03125,3021.0,2078.0,2381.0,2429.4375,1770.0,380.5,2493.0,872.4375,977.25,27793.1875
2024-01-07 20:00:00,1616.75,3673.0,2208.671875,2425.5,1840.5,3170.0,2156.0,2483.5,2203.5,1692.375,938.375,2657.0,843.9375,979.0,28888.109375
2024-01-07 21:00:00,1590.0,3842.0,2186.34375,2526.0,1861.390625,3274.0,2237.0,2616.5,2182.3125,1499.25,1272.375,2756.5,845.34375,993.5,29682.515625
2024-01-07 22:00:00,1589.0,3941.5,2267.546875,2619.5,1926.140625,3386.0,2305.0,2739.5,2148.1875,1367.25,1252.0,2803.5,871.59375,1031.0,30247.71875
2024-01-07 23:00:00,1611.5,3958.0,2321.46875,2709.0,2012.734375,3499.0,2382.5,2806.5,2222.8125,1296.0,959.5,2870.5,941.25,1038.5,30629.265625
2024-01-08 00:00:00,1533.75,3503.5,2159.6875,2363.5,1858.21875,3056.0,2111.0,2410.5,2162.8125,1259.625,721.75,2566.5,1057.78125,1037.5,27802.125
2024-01-08 01:00:00,1469.0,3070.5,1992.734375,1971.0,1634.15625,2570.0,1783.0,1958.5,2018.0625,1213.5,553.125,2181.5,1122.46875,1063.0,24600.546875
2024-01-08 02:00:00,1422.0,2690.0,1880.171875,1686.5,1478.4375,2206.0,1559.0,1645.0,1887.0,1176.75,538.5,1942.0,1008.0,1219.0,22338.359375
2024-01-08 03:00:00,1393.25,2467.0,1803.703125,1526.0,1382.84375,1968.0,1427.5,1464.5,1878.375,1154.625,459.25,1815.5,878.90625,1028.25,20647.703125
2024-01-08 04:00:00,1379.75,2365.5,1747.109375,1432.5,1343.34375,1854.0,1358.5,1379.5,1898.25,1143.75,424.5,1756.0,868.875,1023.5,19975.078125
2024-01-08 05:00:00,1346.5,2243.5,1677.65625,1374.0,1268.5,1742.0,1305.5,1295.0,1879.6875,1117.125,475.125,1760.5,935.15625,1045.0,19465.25
2024-01-08 06:00:00,1337.5,2292.0,1594.109375,1278.5,1174.46875,1663.0,1252.0,1231.5,1850.25,1066.5,626.75,1647.5,969.1875,864.0,18847.265625
2024-01-08 07:00:00,1518.25,2726.0,1764.46875,1446.0,1364.4375,1934.0,1435.0,1371.0,2217.0,1165.5,509.375,1873.0,1153.59375,893.75,21371.375
2024-01-08 08:00:00,1872.0,2980.5,2237.265625,1572.5,1652.40625,2074.0,1582.0,1486.5,2702.625,1557.75,731.75,1996.5,1305.46875,1095.25,24846.515625
2024-01-08 09:00:00,2232.5,3145.5,2610.34375,1728.5,1921.40625,2301.0,1726.0,1599.5,3358.125,1923.0,1033.0,2187.5,1556.15625,1900.75,29223.28125
2024-01-08 10:00:00,2446.0,3360.5,2900.8125,1819.5,2120.1875,2500.0,1825.5,1717.5,3794.8125,1941.375,1127.25,2371.5,1653.1875,2339.25,31917.375
2024-01-08 11:00:00,2504.75,3535.5,3031.625,1939.5,2201.5,2670.0,1945.5,1881.5,4154.8125,1804.125,1152.125,2541.5,1865.53125,2304.5,33532.46875
2024-01-08 12:00:00,2481.75,3852.0,3069.859375,2099.0,2264.375,2821.0,2082.0,2052.5,3998.8125,1821.0,1129.625,2671.0,3528.09375,2447.25,36318.265625
2024-01-08 13:00:00,2337.0,3960.5,2963.546875,2233.0,2259.6875,2986.0,2210.5,2294.0,3851.25,1824.75,976.125,2824.0,3429.28125,2214.5,36364.140625
2024-01-08 14:00:00,2307.75,3947.5,2816.125,2227.0,2181.5,2911.0,2114.0,2211.5,3835.125,1811.25,1038.25,2743.0,3535.78125,2235.5,35915.28125
2024-01-08 15:00:00,2419.0,3800.5,2960.96875,2176.0,2229.46875,2900.0,2078.5,2122.0,4109.25,1762.5,890.25,2631.0,3515.25,2140.75,35735.4375
2024-01-08 16:00:00,2372.0,3816.0,2971.484375,2142.5,2225.5,2866.0,2040.0,2089.0,4091.8125,1765.5,839.75,2593.0,3434.625,1873.5,35120.671875
2024-01-08 17:00:00,2332.0,3950.5,2904.625,2164.5,2191.65625,2937.0,2073.5,2131.5,3716.4375,1694.625,789.25,2494.5,3402.46875,1819.75,34602.3125
2024-01-08 18:00:00,2206.25,4056.5,2780.109375,2237.0,2156.0625,3016.0,2089.0,2232.0,3456.5625,1601.625,660.25,2540.0,3201.75,1727.0,33960.109375
2024-01-08 19:00:00,2037.5,4126.5,2607.453125,2318.5,2098.71875,3064.0,2106.0,2346.5,3176.0625,1555.875,541.375,2585.5,3007.6875,1591.5,33163.171875
2024-01-08 20:00:00,1893.25,4103.5,2418.171875,2370.5,2005.9375,3143.0,2120.0,2446.5,2603.625,1505.625,602.25,2615.0,2846.15625,1605.25,32278.765625
2024-01-08 21:00:00,1759.75,4314.5,2246.015625,2479.0,1920.125,3273.0,2200.0,2573.0,2249.4375,1246.125,588.0,2653.5,2885.8125,1545.5,31933.765625
2024-01-08 22:00:00,1696.25,4364.0,2314.859375,2620.5,1947.625,3464.0,2269.0,2686.5,2222.8125,1203.0,688.625,2776.0,2779.6875,1612.5,32645.359375
2024-01-08 23:00:00,1666.25,4495.0,2380.640625,2681.0,2047.53125,3498.0,2352.5,2775.5,2307.75,1154.25,945.25,2859.0,2289.75,1688.0,33140.421875
2024-01-09 00:00:00,1546.25,3745.5,2205.078125,2365.0,1852.84375,3024.0,2074.5,2408.5,2162.4375,1130.625,1092.375,2555.0,1152.46875,1489.25,28803.828125
2024-01-09 01:00:00,1479.0,3099.5,2031.265625,1983.0,1626.3125,2521.0,1741.0,1949.0,2033.25,1073.25,785.625,2200.5,1105.59375,1503.25,25131.546875
2024-01-09 02:00:00,1414.75,2720.0,1898.65625,1684.5,1474.53125,2166.0,1543.0,1636.5,1884.75,1056.0,699.125,1942.0,972.75,1110.75,22203.3125
2024-01-09 03:00:00,1387.0,2492.5,1845.390625,1524.0,1399.78125,1953.0,1413.5,1464.0,1870.875,1035.375,626.25,1806.0,965.15625,1103.25,20886.078125
2024-01-09 04:00:00,1378.75,2316.5,1788.90625,1423.5,1350.09375,1832.0,1336.0,1359.5,1866.1875,1027.875,725.375,1760.0,1023.09375,1061.25,20249.03125
2024-01-09 05:00:00,1325.75,2214.0,1730.796875,1335.5,1246.125,1673.0,1258.5,1248.5,1796.4375,952.125,541.625,1787.5,1018.125,1052.5,19180.484375
2024-01-09 06:00:00,1333.0,2307.0,1638.3125,1261.5,1178.6875,1637.0,1218.5,1200.5,1864.875,963.375,614.875,1686.5,1046.71875,1314.75,19265.59375
2024-01-09 07:00:00,1527.25,2672.0,1818.703125,1428.5,1345.34375,1877.0,1422.5,1383.5,2203.5,1065.375,1053.125,1904.5,1222.21875,971.0,21894.515625
2024-01-09 08:00:00,1872.0,2951.5,2233.859375,1574.0,1651.34375,2052.0,1538.0,1491.5,2392.5,1439.625,859.5,2076.5,1475.15625,2038.5,25645.984375
2024-01-09 09:00:00,2248.25,3234.0,2641.734375,1705.0,1918.96875,2276.0,1701.5,1614.5,3464.8125,1635.375,1078.625,2312.0,2424.84375,2544.75,30800.359375
2024-01-09 10:00:00,2427.25,3385.5,2950.9375,1787.5,2142.5625,2489.0,1841.0,1725.5,3873.5625,1843.5,1154.125,2421.5,3407.15625,2677.25,34126.34375
2024-01-09 11:00:00,2541.75,3552.5,3006.09375,1908.0,2230.5625,2646.0,1948.5,1897.5,4137.75,1885.125,1262.375,2543.5,3445.96875,2516.25,35521.875
2024-01-09 12:00:00,2529.5,3752.0,3109.078125,2062.5,2318.875,2805.0,2046.0,2057.0,4052.8125,1915.5,1278.75,2711.0,3521.4375,2219.75,36379.203125
2024-01-09 13:00:00,2358.0,3853.5,2999.453125,2203.5,2267.40625,3000.0,2181.5,2228.5,3973.6875,1891.5,1210.5,2839.0,3742.3125,2121.75,36870.609375
2024-01-09 14:00:00,2302.25,3798.5,2881.15625,2192.5,2181.8125,2907.0,2090.5,2148.5,3925.6875,1851.375,1224.75,2727.0,3739.3125,2269.0,36239.34375
2024-01-09 15:00:00,2426.25,3891.0,3008.875,2138.0,2233.8125,2832.0,2038.0,2121.0,4152.9375,1830.75,1172.0,2626.5,3731.625,2506.5,36709.25
2024-01-09 16:00:00,2401.0,3838.0,3027.59375,2150.5,2244.0625,2871.0,2031.0,2085.0,4136.625,1786.125,1062.875,2584.0,3682.3125,2465.5,36365.59375
2024-01-09 17:00:00,2394.25,4020.5,2991.875,2159.0,2238.65625,2905.0,2075.0,2133.0,3818.0625,1732.5,972.375,2495.0,3584.34375,2518.0,36037.5625
2024-01-09 18:00:00,2271.75,4109.0,2858.84375,2224.5,2175.65625,3006.0,2118.5,2212.0,3600.375,1659.0,749.0,2551.0,3363.84375,2278.25,35177.71875
2024-01-09 19:00:00,2126.0,4159.5,2701.65625,2272.5,2117.53125,3032.0,2162.0,2312.5,3391.125,1613.625,681.25,2589.5,3186.9375,2154.25,34500.375
2024-01-09 20:00:00,1963.75,4099.0,2499.8125,2344.5,2014.5,3081.0,2134.0,2379.5,2834.0625,1509.75,768.125,2601.0,3092.625,2163.25,33484.875
2024-01-09 21:00:00,1875.75,4322.0,2321.8125,2470.5,1951.15625,3258.0,2209.5,2491.5,2393.8125,1261.875,1273.0,2647.0,3060.28125,2149.75,33685.9375
2024-01-09 22:00:00,1744.75,4453.5,2358.78125,2595.5,1965.03125,3383.0,2326.5,2671.0,2332.5,1060.875,1759.0,2769.5,1914.5625,2183.5,33518.0
2024-01-09 23:00:00,1730.25,4484.5,2393.65625,2679.5,2040.25,3457.0,2346.5,2741.5,2388.5625,1046.625,2286.5,2891.5,1406.625,2061.0,33953.96875
2024-01-10 00:00:00,1577.5,3722.5,2243.28125,2363.5,1839.6875,3005.0,2052.0,2342.5,2245.125,993.0,2246.625,2569.5,1379.90625,1903.25,30483.375
2024-01-10 01:00:00,1500.75,3013.0,2065.84375,1984.0,1644.3125,2517.0,1744.0,1916.5,2099.4375,941.25,1585.375,2186.5,1333.40625,1839.75,26371.125
2024-01-10 02:00:00,1431.75,2663.0,1944.9375,1685.5,1500.125,2157.0,1532.0,1614.5,1943.625,925.5,1844.75,1945.0,1231.3125,1829.75,24248.75
2024-01-10 03:00:00,1413.75,2446.0,1861.40625,1526.0,1404.53125,1959.0,1404.0,1437.0,1946.25,879.0,1659.75,1851.5,1125.84375,1948.5,22862.53125
2024-01-10 04:00:00,1388.25,2343.0,1835.375,1445.5,1356.875,1835.0,1337.5,1360.5,1897.875,854.625,1551.75,1773.0,1131.65625,1741.25,21852.15625
2024-01-10 05:00:00,1360.25,2195.5,1774.5,1371.5,1258.875,1729.0,1273.5,1268.5,1877.0625,837.0,2236.125,1793.0,1278.1875,1299.0,21552.0
2024-01-10 06:00:00,1357.75,2319.0,1704.0,1287.0,1188.09375,1674.0,1237.0,1204.0,1878.0,786.75,2032.0,1690.0,1308.28125,1034.0,20699.875
2024-01-10 07:00:00,1560.75,2708.5,1920.15625,1434.5,1353.25,1916.0,1452.0,1373.0,2247.5625,926.625,2103.125,1868.5,1453.6875,1090.0,23407.65625
2024-01-10 08:00:00,1928.5,2942.5,2310.6875,1563.5,1679.8125,2079.0,1582.5,1474.5,2831.4375,1318.125,2456.25,2120.0,1715.34375,1957.5,27959.65625
2024-01-10 09:00:00,2269.5,3059.5,2643.78125,1726.5,1960.46875,2313.0,1740.5,1563.0,3445.5,1617.0,2140.625,2313.5,2020.3125,2437.0,31250.1875
2024-01-10 10:00:00,2470.0,3205.5,2968.90625,1818.0,2148.84375,2505.0,1854.5,1729.5,3747.375,1815.75,2030.25,2435.5,1997.0625,2466.5,33192.6875
2024-01-10 11:00:00,2536.0,3389.5,3088.28125,1913.5,2215.625,2668.0,1919.5,1873.0,4095.5625,1895.25,1998.0,2535.0,2144.4375,2401.0,34672.65625
2024-01-10 12:00:00,2532.25,3623.5,3124.875,2043.5,2280.3125,2786.0,2064.0,2048.5,3967.125,1824.0,1566.875,2650.5,2231.625,2071.0,34814.0625
2024-01-10 13:00:00,2370.0,3763.5,3023.15625,2180.5,2287.28125,2931.0,2173.5,2225.0,3851.8125,1859.25,1218.125,2775.5,3883.21875,2071.5,36613.34375
2024-01-10 14:00:00,2351.0,3788.5,2882.59375,2177.5,2161.40625,2869.0,2065.0,2146.5,3770.0625,1858.125,1254.0,2655.5,3885.28125,2245.25,36109.71875
2024-01-10 15:00:00,2464.25,3804.5,2993.625,2120.0,2223.4375,2777.0,2048.0,2077.0,4013.0625,1902.0,1321.375,2573.5,3824.8125,2492.25,36634.8125
2024-01-10 16:00:00,2450.5,3722.5,3042.0625,2077.0,2227.5625,2773.0,1995.0,2044.5,4007.4375,1847.25,1128.625,2516.0,2494.875,2829.0,35155.3125
2024-01-10 17:00:00,2411.75,3908.5,2963.03125,2106.0,2212.40625,2798.0,1999.5,2056.0,3742.6875,1776.375,854.0,2432.0,1968.65625,2456.75,33685.65625
2024-01-10 18:00:00,2265.5,4022.0,2851.84375,2211.5,2170.71875,2939.0,2067.0,2219.0,3463.875,1720.5,587.75,2519.0,1642.3125,2166.5,32846.5
2024-01-10 19:00:00,2135.75,4051.5,2693.25,2315.0,2118.59375,3053.0,2110.0,2312.0,3230.25,1592.625,548.375,2540.5,1371.28125,2057.25,32129.375
2024-01-10 20:00:00,1929.0,3953.0,2470.65625,2385.5,2026.71875,3076.0,2097.5,2392.0,2721.9375,1474.875,533.625,2584.0,1240.6875,2145.0,31030.5
2024-01-10 21:00:00,1859.0,4154.0,2238.90625,2420.5,1901.25,3141.0,2097.0,2459.5,2393.8125,1237.125,620.25,2581.0,1154.25,2148.5,30406.09375
2024-01-10 22:00:00,1751.5,4322.0,2292.75,2568.5,1931.875,3304.0,2207.5,2579.5,2320.3125,1045.5,768.5,2682.0,1166.4375,2093.25,31033.625
2024-01-10 23:00:00,1725.5,4422.0,2375.625,2660.5,2024.0,3410.0,2303.0,2689.0,2402.8125,1077.0,1064.75,2860.0,1280.34375,2058.5,32353.03125
2024-01-11 00:00:00,1603.5,3662.0,2233.5625,2399.5,1844.875,3018.0,2042.5,2334.5,2240.25,982.875,920.75,2545.0,1379.34375,2024.75,29231.40625
2024-01-11 01:00:00,1515.0,3067.5,2045.28125,1999.0,1646.15625,2520.0,1751.5,1940.0,2127.1875,937.125,787.0,2208.0,1404.84375,2079.25,26027.84375
2024-01-11 02:00:00,1434.75,2711.5,1899.03125,1718.0,1499.0625,2164.0,1536.0,1640.5,1985.0625,913.5,736.625,1951.5,1360.3125,2160.25,23710.09375
2024-01-11 03:00:00,1413.75,2532.0,1823.34375,1550.5,1415.09375,1963.0,1414.0,1475.5,1989.375,899.625,753.0,1813.0,1266.84375,2166.25,22475.28125
2024-01-11 04:00:00,1398.25,2414.0,1778.5625,1458.5,1360.21875,1857.0,1338.5,1380.0,1945.3125,877.5,829.75,1744.0,1340.4375,1753.0,21475.03125
2024-01-11 05:00:00,1368.5,2268.0,1741.34375,1371.0,1267.0625,1721.0,1269.5,1292.0,1930.125,880.125,1512.5,1750.0,1260.1875,1391.0,21022.34375
2024-01-11 06:00:00,1368.75,2359.5,1637.25,1286.0,1177.46875,1655.0,1223.5,1218.0,1922.4375,817.125,3352.0,1675.5,0.0,1087.0,20779.53125
2024-01-11 07:00:00,1563.75,2763.0,1825.96875,1430.0,1374.0625,1902.0,1413.0,1383.0,2267.0625,917.25,2791.375,1857.0,1866.09375,1386.0,24739.5625
2024-01-11 08:00:00,1878.75,2954.5,2240.375,1558.5,1652.21875,2065.0,1538.0,1481.5,2817.5625,1294.125,1268.625,2033.5,3352.6875,1779.5,27914.84375
2024-01-11 09:00:00,2235.25,3143.5,2626.25,1697.0,1819.65625,2298.0,1690.5,1590.5,3516.9375,1563.75,1459.5,2249.5,2266.6875,2007.0,30164.03125
2024-01-11 10:00:00,2421.75,3399.0,2933.21875,1810.0,1944.84375,2480.0,1802.5,1724.5,3840.0,1786.875,2216.5,2415.0,1852.875,1970.0,32597.0625
2024-01-11 11:00:00,2471.0,3520.0,3035.125,1928.0,2041.09375,2636.0,1908.0,1863.5,4079.8125,1889.25,2690.125,2514.0,2063.34375,2019.75,34659.0
2024-01-11 12:00:00,2522.5,3661.0,3081.25,2093.5,2193.9375,2811.0,2031.0,2003.5,3967.125,1890.0,2165.75,2632.5,2018.71875,1999.5,35071.28125
2024-01-11 13:00:00,2372.5,3849.5,2965.1875,2215.0,2239.03125,2953.0,2126.5,2205.5,3838.5,1887.375,1587.75,2773.5,1978.5,1937.5,34929.34375
2024-01-11 14:00:00,2277.25,3780.0,2799.71875,2154.0,2153.96875,2859.0,2037.0,2143.5,3868.875,1867.5,1794.75,2673.0,2060.25,2205.5,34674.3125
2024-01-11 15:00:00,2383.75,3766.0,2938.375,2121.0,2214.8125,2820.0,2022.0,2054.0,4172.0625,1842.75,1429.75,2605.0,2844.9375,2184.5,35398.9375
2024-01-11 16:00:00,2374.5,3758.0,2903.8125,2043.5,2168.25,2812.0,1987.5,2014.5,4143.0,1807.5,1042.375,2533.5,3648.65625,2382.5,35619.59375
2024-01-11 17:00:00,2359.0,3755.5,2732.875,2046.5,2146.5625,2853.0,1976.5,2002.0,3684.5625,1750.5,821.125,2427.5,3437.0625,2204.75,34197.4375
2024-01-11 18:00:00,2215.25,3864.5,2774.0,2096.5,2090.75,2902.0,1987.0,2074.5,3492.375,1641.375,422.75,2475.5,3209.25,1983.25,33229.0
2024-01-11 19:00:00,2058.0,3918.0,2658.53125,2193.5,2009.8125,2964.0,2010.0,2156.5,3321.9375,1579.875,330.25,2466.0,3095.4375,1938.25,32700.09375
2024-01-11 20:00:00,1928.25,3893.0,2478.90625,2259.0,1929.71875,3012.0,2032.5,2273.5,2742.75,1486.5,376.625,2479.5,3018.28125,2001.25,31911.78125
2024-01-11 21:00:00,1822.5,4143.5,2276.9375,2356.0,1881.125,3085.0,2092.0,2348.5,2382.375,1254.75,462.125,2529.5,2943.28125,2038.25,31615.84375
2024-01-11 22:00:00,1720.25,4251.5,2339.34375,2510.0,1920.0,3299.0,2199.5,2557.5,2271.0,1023.75,937.125,2612.0,3105.28125,1900.5,32646.75
2024-01-11 23:00:00,1725.75,4359.0,2423.28125,2614.5,2017.71875,3407.0,2310.5,2715.0,2322.1875,1040.625,1340.375,2803.0,3148.03125,1988.25,34215.21875
2024-01-12 00:00:00,1609.75,3642.0,2261.59375,2322.5,1846.5,3030.0,2058.0,2359.0,2237.8125,988.875,675.375,2532.5,3157.78125,1666.5,30388.1875
2024-01-12 01:00:00,1517.25,3023.0,2093.4375,1963.0,1639.59375,2543.0,1745.5,1932.0,2141.25,932.25,623.625,2177.5,3095.0625,1632.75,27059.21875
2024-01-12 02:00:00,1460.5,2660.0,1958.6875,1698.0,1502.59375,2198.0,1536.0,1644.0,1994.8125,915.375,626.25,1936.5,3248.0625,1492.25,24871.03125
2024-01-12 03:00:00,1433.5,2452.0,1878.125,1529.5,1414.6875,1989.0,1417.0,1468.5,2025.375,895.875,464.375,1796.5,3155.8125,1391.75,23312.0
2024-01-12 04:00:00,1413.25,2327.0,1846.125,1450.0,1352.4375,1877.0,1347.5,1379.0,1969.125,894.375,437.875,1735.0,3175.875,1119.75,22324.3125
2024-01-12 05:00:00,1373.25,2276.0,1799.25,1390.5,1260.5625,1752.0,1291.5,1302.5,1920.5625,873.375,548.75,1806.0,3166.40625,1060.25,21820.90625
2024-01-12 06:00:00,1360.0,2370.0,1694.21875,1297.5,1160.8125,1651.0,1230.0,1217.0,1936.875,827.625,1203.5,1647.0,3103.78125,993.0,21692.3125
2024-01-12 07:00:00,1554.5,2729.5,1872.4375,1438.5,1350.0625,1920.0,1422.5,1383.0,2265.1875,935.625,1548.875,1831.0,3453.28125,1026.5,24730.96875
2024-01-12 08:00:00,1906.0,2917.0,2262.9375,1561.5,1639.5,2057.0,1534.0,1465.5,2855.625,1283.625,1456.75,2027.5,3579.09375,1156.0,27702.03125
2024-01-12 09:00:00,2225.0,3154.5,2642.5,1721.5,1877.6875,2249.0,1701.5,1575.0,3400.125,1490.25,1490.0,2204.0,3802.6875,1314.75,30848.5
2024-01-12 10:00:00,2440.5,3405.0,2955.78125,1828.0,2108.09375,2447.0,1822.0,1719.5,3745.5,1698.0,1548.25,2336.0,3815.90625,1490.25,33359.78125
2024-01-12 11:00:00,2510.0,3647.0,3141.375,1957.0,2193.0,2627.0,1961.0,1893.0,4075.6875,1860.0,1463.25,2516.5,3821.4375,1423.25,35089.5
2024-01-12 12:00:00,2525.75,3876.0,3202.65625,2111.5,2261.40625,2782.0,2033.0,2079.5,3933.1875,1829.625,1539.25,2653.5,3770.15625,1414.5,36012.03125
2024-01-12 13:00:00,2414.0,3869.5,3029.65625,2243.0,2242.25,2893.0,2107.5,2234.0,3776.0625,1801.125,1062.0,2775.0,3823.125,1445.0,35715.21875
2024-01-12 14:00:00,2314.5,3895.5,2921.8125,2218.5,2155.53125,2876.0,2057.0,2187.5,3722.25,1807.875,1130.625,2688.5,3973.125,1443.25,35391.96875
2024-01-12 15:00:00,2431.0,3895.5,3039.875,2212.0,2218.15625,2888.0,2110.0,2138.0,4012.125,1829.625,1174.625,2582.0,3922.59375,1518.0,35971.5
2024-01-12 16:00:00,2389.75,3825.0,3004.96875,2157.0,2189.71875,2902.0,2056.5,2091.0,3933.0,1765.5,1051.125,2526.5,3689.90625,1470.5,35052.46875
2024-01-12 17:00:00,2282.0,3879.0,2883.0625,2170.5,2129.3125,2896.0,2016.5,2114.5,3645.75,1664.25,851.0,2469.5,3574.125,1411.0,33986.5
2024-01-12 18:00:00,2190.0,3949.0,2743.40625,2183.0,2109.65625,2946.0,2044.0,2164.5,3376.875,1615.125,530.125,2482.5,3435.46875,1347.5,33117.15625
2024-01-12 19:00:00,2079.25,3996.0,2649.65625,2212.5,2054.84375,3005.0,2037.5,2238.5,3260.4375,1571.25,444.875,2483.0,3284.8125,1200.25,32517.875
2024-01-12 20:00:00,1948.25,3928.5,2430.21875,2288.5,1928.84375,3020.0,2071.0,2299.5,2679.1875,1510.875,453.125,2529.5,3140.25,1151.75,31379.5
2024-01-12 21:00:00,1825.75,4027.0,2214.15625,2359.0,1821.4375,3119.0,2096.5,2403.0,2338.5,1268.25,469.875,2544.0,3086.53125,1170.5,30743.5
2024-01-12 22:00:00,1763.25,4180.0,2286.5625,2546.5,1928.96875,3398.0,2234.5,2647.0,2336.4375,1108.125,722.25,2700.5,3202.6875,1300.5,32355.28125
2024-01-12 23:00:00,1731.25,4280.0,2327.625,2615.0,2017.5625,3462.0,2313.0,2705.0,2382.75,1026.375,1061.375,2790.0,3289.96875,1214.0,33215.90625
2024-01-13 00:00:00,1640.0,3710.0,2204.6875,2358.5,1866.03125,3063.0,2094.0,2400.5,2253.0,979.875,1704.125,2564.0,3281.90625,1112.5,31232.125
2024-01-13 01:00:00,1563.75,3171.5,2032.8125,2042.5,1676.9375,2642.0,1838.0,2033.0,2173.875,943.875,1456.125,2286.0,3266.90625,1055.5,28182.78125
2024-01-13 02:00:00,1499.0,2856.0,1913.78125,1784.0,1544.28125,2313.0,1630.0,1757.5,2037.1875,915.75,1454.75,2037.0,3185.625,1034.0,25961.875
2024-01-13 03:00:00,1455.0,2667.0,1821.65625,1612.5,1453.5625,2078.0,1478.0,1575.0,2012.8125,917.625,1968.875,1880.5,3194.4375,1052.75,25167.71875
2024-01-13 04:00:00,1412.25,2492.0,1770.65625,1501.0,1401.0625,1922.0,1380.0,1442.5,1967.0625,848.625,1583.625,1802.0,3156.1875,1048.75,23727.71875
2024-01-13 05:00:00,1407.5,2402.0,1735.0,1423.0,1324.375,1825.0,1318.5,1345.0,1956.75,831.0,1611.125,1851.5,3067.59375,1018.5,23116.84375
2024-01-13 06:00:00,1365.25,2180.5,1584.3125,1256.0,1150.65625,1613.0,1185.5,1169.5,1785.5625,785.25,1060.25,1611.0,2838.375,947.5,20532.65625
2024-01-13 07:00:00,1445.25,2230.0,1619.3125,1312.0,1177.84375,1687.0,1268.0,1217.5,2008.6875,845.25,1021.75,1704.5,2373.1875,893.25,20803.53125
2024-01-13 08:00:00,1559.75,2350.5,1753.09375,1433.5,1283.9375,1865.0,1397.0,1340.0,2203.875,1080.0,1175.75,1825.5,1215.84375,922.75,21406.5
2024-01-13 09:00:00,1761.25,2647.5,2043.9375,1621.0,1479.90625,2158.0,1627.0,1520.5,2839.125,1345.5,1474.875,2033.0,1312.3125,1056.75,24920.65625
2024-01-13 10:00:00,1973.25,3040.5,2357.46875,1808.5,1757.65625,2464.0,1804.5,1762.5,3351.1875,1584.75,1473.0,2232.0,1468.21875,1252.5,28330.03125
2024-01-13 11:00:00,2103.0,3266.5,2565.40625,1998.0,1908.125,2721.0,1989.0,1937.5,3613.6875,1660.125,1606.625,2400.0,1807.78125,1225.75,30802.5
2024-01-13 12:00:00,2112.5,3445.5,2675.40625,2155.0,1982.5,2911.0,2065.5,2148.0,3543.75,1591.875,1575.25,2490.0,3360.75,1232.25,33289.28125
2024-01-13 13:00:00,2031.25,3628.0,2635.46875,2293.5,2006.09375,3003.0,2166.0,2348.5,3262.3125,1589.625,1175.125,2620.5,3155.25,1116.25,33030.875
